bin	presence	KO
bin.037	1	K07659
bin.037	1	K09158
bin.037	1	K07638
bin.037	1	K00824
bin.037	1	K07258
bin.037	1	K01356
bin.037	1	K02032
bin.037	1	K04567
bin.037	1	K01077
bin.037	1	K02275
bin.037	1	K02274
bin.037	1	K07788
bin.037	1	K01586
bin.037	1	K02666
bin.037	1	K03089
bin.037	1	K02663
bin.037	1	K02662
bin.037	1	K05366
bin.037	1	K06202
bin.037	1	K02665
bin.037	1	K02664
bin.037	1	K06894
bin.037	1	K02358
bin.037	1	K03073
bin.037	1	K02601
bin.037	1	K08989
bin.037	1	K01079
bin.037	1	K04749
bin.037	1	K01874
bin.037	1	K03215
bin.037	1	K07501
bin.037	1	K00946
bin.037	1	K03743
bin.037	1	K01095
bin.037	1	K01561
bin.037	1	K01191
bin.037	1	K02343
bin.037	1	K01236
bin.037	1	K00705
bin.037	1	K07278
bin.037	1	K07232
bin.037	1	K02169
bin.037	1	K03549
bin.037	1	K17103
bin.037	1	K07391
bin.037	1	K01077
bin.037	1	K08166
bin.037	1	K00786
bin.037	1	K01609
bin.037	1	K06131
bin.037	1	K00548
bin.037	1	K00548
bin.037	1	K01265
bin.037	1	K03978
bin.037	1	K00540
bin.037	1	K01698
bin.037	1	K05712
bin.037	1	K01897
bin.037	1	K06187
bin.037	1	K02837
bin.037	1	K09845
bin.037	1	K13789
bin.037	1	K01999
bin.037	1	K02558
bin.037	1	K07000
bin.037	1	K00641
bin.037	1	K01875
bin.037	1	K00077
bin.037	1	K01999
bin.037	1	K05986
bin.037	1	K04040
bin.037	1	K03657
bin.037	1	K07107
bin.037	1	K03811
bin.037	1	K02078
bin.037	1	K00681
bin.037	1	K00334
bin.037	1	K00335
bin.037	1	K07216
bin.037	1	K15756
bin.037	1	K02028
bin.037	1	K01998
bin.037	1	K02334
bin.037	1	K06920
bin.037	1	K03924
bin.037	1	K00036
bin.037	1	K03578
bin.037	1	K08998
bin.037	1	K01963
bin.037	1	K01695
bin.037	1	K09973
bin.037	1	K00697
bin.037	1	K01087
bin.037	1	K01886
bin.037	1	K00937
bin.037	1	K01524
bin.037	1	K08296
bin.037	1	K18828
bin.037	1	K00108
bin.037	1	K01907
bin.037	1	K02672
bin.037	1	K07738
bin.037	1	K02671
bin.037	1	K01607
bin.037	1	K01952
bin.037	1	K03424
bin.037	1	K03823
bin.037	1	K02676
bin.037	1	K02341
bin.037	1	K03455
bin.037	1	K06923
bin.037	1	K14682
bin.037	1	K03578
bin.037	1	K03555
bin.037	1	K00951
bin.037	1	K00942
bin.037	1	K00856
bin.037	1	K07141
bin.037	1	K02128
bin.037	1	K03878
bin.037	1	K01623
bin.037	1	K03274
bin.037	1	K03305
bin.037	1	K00799
bin.037	1	K02015
bin.037	1	K03566
bin.037	1	K09474
bin.037	1	K01999
bin.037	1	K00449
bin.037	1	K00448
bin.037	1	K03735
bin.037	1	K03736
bin.037	1	K01464
bin.037	1	K07020
bin.037	1	K11085
bin.037	1	K02575
bin.037	1	K03288
bin.037	1	K04090
bin.037	1	K02884
bin.037	1	K00554
bin.037	1	K15553
bin.037	1	K00817
bin.037	1	K02501
bin.037	1	K01693
bin.037	1	K09013
bin.037	1	K01801
bin.037	1	K06287
bin.037	1	K08301
bin.037	1	K00783
bin.037	1	K01952
bin.037	1	K01968
bin.037	1	K03703
bin.037	1	K00014
bin.037	1	K03832
bin.037	1	K18850
bin.037	1	K01999
bin.037	1	K02316
bin.037	1	K02316
bin.037	1	K03735
bin.037	1	K13292
bin.037	1	K01687
bin.037	1	K03893
bin.037	1	K00249
bin.037	1	K00344
bin.037	1	K00969
bin.037	1	K09710
bin.037	1	K00228
bin.037	1	K07058
bin.037	1	K07003
bin.037	1	K07045
bin.037	1	K03457
bin.037	1	K08884
bin.037	1	K04517
bin.037	1	K02379
bin.037	1	K16066
bin.037	1	K00600
bin.037	1	K02600
bin.037	1	K09748
bin.037	1	K01448
bin.037	1	K01999
bin.037	1	K01869
bin.037	1	K02049
bin.037	1	K02050
bin.037	1	K08483
bin.037	1	K01920
bin.037	1	K02821
bin.037	1	K01919
bin.037	1	K11189
bin.037	1	K01696
bin.037	1	K01817
bin.037	1	K00102
bin.037	1	K03655
bin.037	1	K00817
bin.037	1	K00013
bin.037	1	K00765
bin.037	1	K04110
bin.037	1	K15546
bin.037	1	K00548
bin.037	1	K00164
bin.037	1	K01997
bin.037	1	K01998
bin.037	1	K05846
bin.037	1	K01703
bin.037	1	K02401
bin.037	1	K02557
bin.037	1	K02400
bin.037	1	K01595
bin.037	1	K02474
bin.037	1	K02473
bin.037	1	K02035
bin.037	1	K13256
bin.037	1	K03457
bin.037	1	K00265
bin.037	1	K00265
bin.037	1	K01995
bin.037	1	K01996
bin.037	1	K11473
bin.037	1	K06518
bin.037	1	K00127
bin.037	1	K00124
bin.037	1	K00123
bin.037	1	K14287
bin.037	1	K06876
bin.037	1	K03294
bin.037	1	K01451
bin.037	1	K02033
bin.037	1	K02887
bin.037	1	K01889
bin.037	1	K11996
bin.037	1	K00662
bin.037	1	K00102
bin.037	1	K00845
bin.037	1	K11177
bin.037	1	K02047
bin.037	1	K02045
bin.037	1	K01885
bin.037	1	K09760
bin.037	1	K03750
bin.037	1	K02303
bin.037	1	K14441
bin.037	1	K01999
bin.037	1	K06894
bin.037	1	K03076
bin.037	1	K02907
bin.037	1	K02876
bin.037	1	K02988
bin.037	1	K06991
bin.037	1	K06917
bin.037	1	K12979
bin.037	1	K02407
bin.037	1	K06603
bin.037	1	K02406
bin.037	1	K04042
bin.037	1	K04042
bin.037	1	K01142
bin.037	1	K00762
bin.037	1	K02673
bin.037	1	K06147
bin.037	1	K06147
bin.037	1	K01841
bin.037	1	K00254
bin.037	1	K00685
bin.037	1	K03568
bin.037	1	K01501
bin.037	1	K00077
bin.037	1	K01733
bin.037	1	K00058
bin.037	1	K03666
bin.037	1	K03977
bin.037	1	K02996
bin.037	1	K00145
bin.037	1	K03656
bin.037	1	K02397
bin.037	1	K01953
bin.037	1	K02886
bin.037	1	K02892
bin.037	1	K02926
bin.037	1	K02965
bin.037	1	K03558
bin.037	1	K03749
bin.037	1	K00764
bin.037	1	K03288
bin.037	1	K01829
bin.037	1	K08082
bin.037	1	K08083
bin.037	1	K00850
bin.037	1	K00703
bin.037	1	K01999
bin.037	1	K00336
bin.037	1	K01992
bin.037	1	K08295
bin.037	1	K08884
bin.037	1	K06920
bin.037	1	K00147
bin.037	1	K03671
bin.037	1	K08310
bin.037	1	K01358
bin.037	1	K03544
bin.037	1	K03545
bin.037	1	K02291
bin.037	1	K01799
bin.037	1	K02906
bin.037	1	K02946
bin.037	1	K01256
bin.037	1	K04077
bin.037	1	K01725
bin.037	1	K15578
bin.037	1	K15577
bin.037	1	K01845
bin.037	1	K03218
bin.037	1	K16090
bin.037	1	K00602
bin.037	1	K01159
bin.037	1	K02454
bin.037	1	K03118
bin.037	1	K03117
bin.037	1	K00645
bin.037	1	K00059
bin.037	1	K15513
bin.037	1	K06049
bin.037	1	K03640
bin.037	1	K03641
bin.037	1	K00858
bin.037	1	K03705
bin.037	1	K03296
bin.037	1	K00799
bin.037	1	K07641
bin.037	1	K07663
bin.037	1	K03072
bin.037	1	K02653
bin.037	1	K07395
bin.037	1	K02032
bin.037	1	K02034
bin.037	1	K00130
bin.037	1	K01434
bin.037	1	K02427
bin.037	1	K03798
bin.037	1	K00372
bin.037	1	K00146
bin.037	1	K09252
bin.037	1	K00951
bin.037	1	K01998
bin.037	1	K01997
bin.037	1	K03147
bin.037	1	K03583
bin.037	1	K03110
bin.037	1	K00384
bin.037	1	K01750
bin.037	1	K01476
bin.037	1	K03273
bin.037	1	K01879
bin.037	1	K01879
bin.037	1	K00655
bin.037	1	K00684
bin.037	1	K00975
bin.037	1	K03111
bin.037	1	K03701
bin.037	1	K02034
bin.037	1	K02035
bin.037	1	K01835
bin.037	1	K06153
bin.037	1	K03637
bin.037	1	K08591
bin.037	1	K01784
bin.037	1	K00799
bin.037	1	K02428
bin.037	1	K07117
bin.037	1	K00851
bin.037	1	K13688
bin.037	1	K07240
bin.037	1	K01061
bin.037	1	K02335
bin.037	1	K07240
bin.037	1	K03098
bin.037	1	K02036
bin.037	1	K06985
bin.037	1	K01662
bin.037	1	K09007
bin.037	1	K00480
bin.037	1	K16165
bin.037	1	K02687
bin.037	1	K01961
bin.037	1	K06207
bin.037	1	K03527
bin.037	1	K03774
bin.037	1	K01873
bin.037	1	K01874
bin.037	1	K13409
bin.037	1	K08369
bin.037	1	K13979
bin.037	1	K06958
bin.037	1	K03575
bin.037	1	K07157
bin.037	1	K01607
bin.037	1	K01952
bin.037	1	K01733
bin.037	1	K06596
bin.037	1	K02660
bin.037	1	K03724
bin.037	1	K02484
bin.037	1	K07666
bin.037	1	K00108
bin.037	1	K07088
bin.037	1	K13991
bin.037	1	K08226
bin.037	1	K06894
bin.037	1	K03587
bin.037	1	K03797
bin.037	1	K11996
bin.037	1	K03583
bin.037	1	K03582
bin.037	1	K03790
bin.037	1	K09019
bin.037	1	K13821
bin.037	1	K03787
bin.037	1	K03296
bin.037	1	K03575
bin.037	1	K11749
bin.037	1	K04762
bin.037	1	K03893
bin.037	1	K06876
bin.037	1	K01876
bin.037	1	K12686
bin.037	1	K01584
bin.037	1	K10680
bin.037	1	K00128
bin.037	1	K00059
bin.037	1	K02301
bin.037	1	K07152
bin.037	1	K06942
bin.037	1	K01263
bin.037	1	K02434
bin.037	1	K14170
bin.037	1	K00817
bin.037	1	K00831
bin.037	1	K08151
bin.037	1	K01951
bin.037	1	K14261
bin.037	1	K10960
bin.037	1	K08226
bin.037	1	K07566
bin.037	1	K14338
bin.037	1	K03752
bin.037	1	K07175
bin.037	1	K00381
bin.037	1	K11477
bin.037	1	K03555
bin.037	1	K03699
bin.037	1	K05712
bin.037	1	K00451
bin.037	1	K01555
bin.037	1	K00215
bin.037	1	K13543
bin.037	1	K02498
bin.037	1	K18979
bin.037	1	K02392
bin.037	1	K02393
bin.037	1	K02394
bin.037	1	K02395
bin.037	1	K02535
bin.037	1	K03584
bin.037	1	K03595
bin.037	1	K01297
bin.037	1	K11991
bin.037	1	K10563
bin.037	1	K00761
bin.037	1	K03273
bin.037	1	K03271
bin.037	1	K03272
bin.037	1	K07003
bin.037	1	K03747
bin.037	1	K03169
bin.037	1	K04096
bin.037	1	K03169
bin.037	1	K00641
bin.037	1	K04771
bin.037	1	K01617
bin.037	1	K01560
bin.037	1	K00014
bin.037	1	K01971
bin.037	1	K10979
bin.037	1	K14162
bin.037	1	K01126
bin.037	1	K18778
bin.037	1	K09862
bin.037	1	K00453
bin.037	1	K01556
bin.037	1	K09458
bin.037	1	K03088
bin.037	1	K03597
bin.037	1	K08481
bin.037	1	K08481
bin.037	1	K08482
bin.037	1	K16165
bin.037	1	K01075
bin.037	1	K00012
bin.037	1	K00151
bin.037	1	K09844
bin.037	1	K02291
bin.037	1	K10027
bin.037	1	K10747
bin.037	1	K03602
bin.037	1	K00499
bin.037	1	K11746
bin.037	1	K11745
bin.037	1	K00180
bin.037	1	K02014
bin.037	1	K15987
bin.037	1	K00939
bin.037	1	K09004
bin.037	1	K01599
bin.037	1	K00857
bin.037	1	K17989
bin.037	1	K00641
bin.037	1	K09924
bin.037	1	K07478
bin.037	1	K07095
bin.037	1	K03863
bin.037	1	K01992
bin.037	1	K05805
bin.037	1	K03543
bin.037	1	K03446
bin.037	1	K01928
bin.037	1	K03587
bin.037	1	K01995
bin.037	1	K18030
bin.037	1	K01996
bin.037	1	K18029
bin.037	1	K00102
bin.037	1	K01055
bin.037	1	K09800
bin.037	1	K02837
bin.037	1	K09747
bin.037	1	K01784
bin.037	1	K01816
bin.037	1	K00135
bin.037	1	K06886
bin.037	1	K06886
bin.037	1	K01647
bin.037	1	K00014
bin.037	1	K03814
bin.037	1	K12508
bin.037	1	K01990
bin.037	1	K07979
bin.037	1	K01755
bin.037	1	K10979
bin.037	1	K07178
bin.037	1	K01879
bin.037	1	K01878
bin.037	1	K01676
bin.037	1	K01895
bin.037	1	K06917
bin.037	1	K00820
bin.037	1	K09927
bin.037	1	K03841
bin.037	1	K07053
bin.037	1	K01495
bin.037	1	K02557
bin.037	1	K01739
bin.037	1	K01971
bin.037	1	K07020
bin.037	1	K00257
bin.037	1	K11927
bin.037	1	K02517
bin.037	1	K02517
bin.037	1	K03147
bin.037	1	K00573
bin.037	1	K12340
bin.037	1	K03525
bin.037	1	K13652
bin.037	1	K02003
bin.037	1	K03071
bin.037	1	K01834
bin.037	1	K03676
bin.037	1	K00799
bin.037	1	K01756
bin.037	1	K19743
bin.037	1	K04046
bin.037	1	K06980
bin.037	1	K07082
bin.037	1	K03210
bin.037	1	K03072
bin.037	1	K10747
bin.037	1	K00680
bin.037	1	K06955
bin.037	1	K17713
bin.037	1	K03977
bin.037	1	K00697
bin.037	1	K00957
bin.037	1	K00381
bin.037	1	K00390
bin.037	1	K01810
bin.037	1	K07638
bin.037	1	K07659
bin.037	1	K02624
bin.037	1	K00091
bin.037	1	K16011
bin.037	1	K09773
bin.037	1	K01007
bin.037	1	K02610
bin.037	1	K02611
bin.037	1	K09001
bin.037	1	K01866
bin.037	1	K09933
bin.037	1	K01053
bin.037	1	K01031
bin.037	1	K01032
bin.037	1	K05367
bin.037	1	K06894
bin.037	1	K01007
bin.037	1	K02470
bin.037	1	K02338
bin.037	1	K08195
bin.037	1	K05805
bin.037	1	K01992
bin.037	1	K02558
bin.037	1	K01873
bin.037	1	K01971
bin.037	1	K10979
bin.037	1	K02897
bin.037	1	K02030
bin.037	1	K01487
bin.037	1	K07054
bin.037	1	K06016
bin.037	1	K02078
bin.037	1	K09458
bin.037	1	K02667
bin.037	1	K02668
bin.037	1	K03806
bin.037	1	K02030
bin.037	1	K02032
bin.037	1	K02034
bin.037	1	K02031
bin.037	1	K02033
bin.037	1	K07003
bin.037	1	K01999
bin.037	1	K06911
bin.037	1	K01962
bin.037	1	K01247
bin.037	1	K07262
bin.037	1	K06147
bin.037	1	K19163
bin.037	1	K00560
bin.037	1	K19164
bin.037	1	K00147
bin.037	1	K05516
bin.037	1	K00413
bin.037	1	K03599
bin.037	1	K03600
bin.037	1	K00412
bin.037	1	K01207
bin.037	1	K00822
bin.037	1	K00919
bin.037	1	K02494
bin.037	1	K07460
bin.037	1	K03271
bin.037	1	K03446
bin.037	1	K05685
bin.037	1	K13888
bin.037	1	K19577
bin.037	1	K00128
bin.037	1	K01507
bin.037	1	K03296
bin.037	1	K08884
bin.037	1	K01770
bin.037	1	K07638
bin.037	1	K03634
bin.037	1	K03466
bin.037	1	K00179
bin.037	1	K03417
bin.037	1	K00024
bin.037	1	K08295
bin.037	1	K11209
bin.037	1	K07749
bin.037	1	K12340
bin.037	1	K00275
bin.037	1	K01750
bin.037	1	K01424
bin.037	1	K05501
bin.037	1	K07025
bin.037	1	K03437
bin.037	1	K03470
bin.037	1	K03403
bin.037	1	K02415
bin.037	1	K02414
bin.037	1	K02334
bin.037	1	K13979
bin.037	1	K02687
bin.037	1	K03702
bin.037	1	K00832
bin.037	1	K01991
bin.037	1	K03296
bin.037	1	K01457
bin.037	1	K11959
bin.037	1	K11753
bin.037	1	K11175
bin.037	1	K10012
bin.037	1	K00604
bin.037	1	K01999
bin.037	1	K00432
bin.037	1	K01996
bin.037	1	K00023
bin.037	1	K00626
bin.037	1	K01090
bin.037	1	K01902
bin.037	1	K01457
bin.037	1	K09983
bin.037	1	K02014
bin.037	1	K03574
bin.037	1	K00265
bin.037	1	K07491
bin.037	1	K03578
bin.037	1	K00249
bin.037	1	K09709
bin.037	1	K01042
bin.037	1	K02380
bin.037	1	K00356
bin.037	1	K00799
bin.037	1	K00974
bin.037	1	K04761
bin.037	1	K03179
bin.037	1	K04047
bin.037	1	K06987
bin.037	1	K02297
bin.037	1	K10023
bin.037	1	K10025
bin.037	1	K01897
bin.037	1	K03642
bin.037	1	K01897
bin.037	1	K00362
bin.037	1	K00363
bin.037	1	K00799
bin.037	1	K01826
bin.037	1	K02509
bin.037	1	K02895
bin.037	1	K02931
bin.037	1	K02874
bin.037	1	K02112
bin.037	1	K02114
bin.037	1	K03529
bin.037	1	K12339
bin.037	1	K08305
bin.037	1	K01897
bin.037	1	K06147
bin.037	1	K10806
bin.037	1	K11177
bin.037	1	K00335
bin.037	1	K00336
bin.037	1	K01938
bin.037	1	K06997
bin.037	1	K00286
bin.037	1	K03179
bin.037	1	K08223
bin.037	1	K16080
bin.037	1	K00156
bin.037	1	K03446
bin.037	1	K02049
bin.037	1	K02433
bin.037	1	K00640
bin.037	1	K09788
bin.037	1	K03768
bin.037	1	K03269
bin.037	1	K03768
bin.037	1	K03186
bin.037	1	K02238
bin.037	1	K00970
bin.037	1	K06596
bin.037	1	K01669
bin.037	1	K07735
bin.037	1	K07447
bin.037	1	K03119
bin.037	1	K02051
bin.037	1	K00946
bin.037	1	K00794
bin.037	1	K03625
bin.037	1	K14652
bin.037	1	K00575
bin.037	1	K03412
bin.037	1	K04772
bin.037	1	K00135
bin.037	1	K01476
bin.037	1	K02126
bin.037	1	K00626
bin.037	1	K00459
bin.037	1	K01613
bin.037	1	K07729
bin.037	1	K00249
bin.037	1	K00626
bin.037	1	K02004
bin.037	1	K02398
bin.037	1	K02386
bin.037	1	K03585
bin.037	1	K18138
bin.037	1	K10001
bin.037	1	K01607
bin.037	1	K07667
bin.037	1	K07646
bin.037	1	K02492
bin.037	1	K02035
bin.037	1	K11688
bin.037	1	K06181
bin.037	1	K00031
bin.037	1	K01999
bin.037	1	K15866
bin.037	1	K06189
bin.037	1	K17947
bin.037	1	K03655
bin.037	1	K00528
bin.037	1	K14727
bin.037	1	K02535
bin.037	1	K03070
bin.037	1	K02510
bin.037	1	K00102
bin.037	1	K03551
bin.037	1	K03688
bin.037	1	K03690
bin.037	1	K03183
bin.037	1	K06168
bin.037	1	K01740
bin.037	1	K03282
bin.037	1	K04772
bin.037	1	K01953
bin.037	1	K08677
bin.037	1	K00104
bin.037	1	K00101
bin.037	1	K11472
bin.037	1	K03694
bin.037	1	K03270
bin.037	1	K11719
bin.037	1	K09774
bin.037	1	K01754
bin.037	1	K00627
bin.037	1	K00627
bin.037	1	K04084
bin.037	1	K07246
bin.037	1	K01525
bin.037	1	K00655
bin.037	1	K03169
bin.037	1	K00982
bin.037	1	K00681
bin.037	1	K03782
bin.037	1	K01835
bin.037	1	K02274
bin.037	1	K02396
bin.037	1	K01997
bin.037	1	K01999
bin.037	1	K07259
bin.037	1	K04078
bin.037	1	K13409
bin.037	1	K13408
bin.037	1	K01077
bin.037	1	K13934
bin.037	1	K03169
bin.037	1	K00281
bin.037	1	K02437
bin.037	1	K00605
bin.037	1	K00764
bin.037	1	K07058
bin.037	1	K11717
bin.037	1	K06872
bin.037	1	K01591
bin.037	1	K11753
bin.037	1	K01870
bin.037	1	K02020
bin.037	1	K02018
bin.037	1	K03581
bin.037	1	K03863
bin.037	1	K01999
bin.037	1	K03673
bin.037	1	K00540
bin.037	1	K00936
bin.037	1	K02039
bin.037	1	K01586
bin.037	1	K01638
bin.037	1	K12339
bin.037	1	K02237
bin.037	1	K06147
bin.037	1	K04771
bin.037	1	K00620
bin.037	1	K07263
bin.037	1	K07395
bin.037	1	K00261
bin.037	1	K03572
bin.037	1	K02519
bin.037	1	K02600
bin.037	1	K01676
bin.037	1	K00432
bin.037	1	K02968
bin.037	1	K03439
bin.037	1	K03149
bin.037	1	K15726
bin.037	1	K02016
bin.037	1	K00074
bin.037	1	K15634
bin.037	1	K01659
bin.037	1	K07636
bin.037	1	K07657
bin.037	1	K02806
bin.037	1	K03092
bin.037	1	K05808
bin.037	1	K06023
bin.037	1	K00761
bin.037	1	K15727
bin.037	1	K15726
bin.037	1	K01971
bin.037	1	K02621
bin.037	1	K01008
bin.037	1	K03568
bin.037	1	K06016
bin.037	1	K08994
bin.037	1	K06192
bin.037	1	K09857
bin.037	1	K00382
bin.037	1	K01807
bin.037	1	K00632
bin.037	1	K02035
bin.037	1	K00957
bin.037	1	K00955
bin.037	1	K03789
bin.037	1	K14742
bin.037	1	K03787
bin.037	1	K00573
bin.037	1	K06013
bin.037	1	K01803
bin.037	1	K15633
bin.037	1	K14441
bin.037	1	K10763
bin.037	1	K08482
bin.037	1	K02014
bin.037	1	K01546
bin.037	1	K02034
bin.037	1	K02032
bin.037	1	K02033
bin.037	1	K11177
bin.037	1	K11178
bin.037	1	K01768
bin.037	1	K01681
bin.037	1	K01720
bin.037	1	K07062
bin.037	1	K00951
bin.037	1	K03526
bin.037	1	K01892
bin.037	1	K02455
bin.037	1	K00799
bin.037	1	K03428
bin.037	1	K08226
bin.037	1	K10003
bin.037	1	K10002
bin.037	1	K10004
bin.037	1	K05837
bin.037	1	K05515
bin.037	1	K01999
bin.037	1	K01997
bin.037	1	K01998
bin.037	1	K00342
bin.037	1	K19745
bin.037	1	K01692
bin.037	1	K07146
bin.037	1	K07011
bin.037	1	K03543
bin.037	1	K03446
bin.037	1	K00786
bin.037	1	K01999
bin.037	1	K03862
bin.037	1	K01057
bin.037	1	K01259
bin.037	1	K00954
bin.037	1	K15725
bin.037	1	K07712
bin.037	1	K07323
bin.037	1	K01640
bin.037	1	K01968
bin.037	1	K02337
bin.037	1	K01873
bin.037	1	K01251
bin.037	1	K02435
bin.037	1	K05834
bin.037	1	K02433
bin.037	1	K03296
bin.037	1	K01940
bin.037	1	K02204
bin.037	1	K02454
bin.037	1	K02031
bin.037	1	K01354
bin.037	1	K02044
bin.037	1	K02041
bin.037	1	K00134
bin.037	1	K00615
bin.037	1	K00239
bin.037	1	K00242
bin.037	1	K13933
bin.037	1	K13932
bin.037	1	K03316
bin.037	1	K07127
bin.037	1	K00265
bin.037	1	K03577
bin.037	1	K00574
bin.037	1	K18139
bin.037	1	K15358
bin.037	1	K03656
bin.037	1	K02031
bin.037	1	K02032
bin.037	1	K01998
bin.037	1	K07102
bin.037	1	K04744
bin.037	1	K02357
bin.037	1	K09903
bin.037	1	K04079
bin.037	1	K00100
bin.037	1	K09845
bin.037	1	K01255
bin.037	1	K02339
bin.037	1	K01692
bin.037	1	K01796
bin.037	1	K01491
bin.037	1	K01414
bin.037	1	K03286
bin.037	1	K00090
bin.037	1	K07246
bin.037	1	K06920
bin.037	1	K04066
bin.037	1	K04066
bin.037	1	K01588
bin.037	1	K06911
bin.037	1	K08304
bin.037	1	K03981
bin.037	1	K02048
bin.037	1	K02048
bin.037	1	K02058
bin.037	1	K01908
bin.037	1	K02078
bin.037	1	K09458
bin.037	1	K00604
bin.037	1	K01462
bin.037	1	K01998
bin.037	1	K01999
bin.037	1	K07644
bin.037	1	K01918
bin.037	1	K00950
bin.037	1	K01999
bin.037	1	K00796
bin.037	1	K03798
bin.037	1	K04567
bin.037	1	K07064
bin.037	1	K02836
bin.037	1	K00382
bin.037	1	K00567
bin.037	1	K13529
bin.037	1	K01703
bin.037	1	K00052
bin.037	1	K01704
bin.037	1	K16092
bin.037	1	K09888
bin.037	1	K00937
bin.037	1	K00088
bin.037	1	K08151
bin.037	1	K00249
bin.037	1	K01061
bin.037	1	K01992
bin.037	1	K07287
bin.037	1	K03569
bin.037	1	K03570
bin.037	1	K03571
bin.037	1	K05515
bin.037	1	K01945
bin.037	1	K00228
bin.037	1	K13481
bin.037	1	K13041
bin.037	1	K00936
bin.037	1	K07003
bin.037	1	K19416
bin.037	1	K06941
bin.037	1	K03215
bin.037	1	K00940
bin.037	1	K03772
bin.037	1	K00818
bin.037	1	K01474
bin.037	1	K01473
bin.037	1	K13038
bin.037	1	K03101
bin.037	1	K00906
bin.037	1	K05297
bin.037	1	K03119
bin.037	1	K01322
bin.037	1	K01354
bin.037	1	K00700
bin.037	1	K02051
bin.037	1	K02050
bin.037	1	K00574
bin.037	1	K00077
bin.037	1	K03307
bin.037	1	K07402
bin.037	1	K13482
bin.037	1	K05343
bin.037	1	K00472
bin.037	1	K03639
bin.037	1	K01908
bin.037	1	K03932
bin.037	1	K07649
bin.037	1	K02483
bin.037	1	K03636
bin.037	1	K03635
bin.037	1	K06199
bin.037	1	K06901
bin.037	1	K03750
bin.037	1	K02617
bin.037	1	K01912
bin.037	1	K02614
bin.037	1	K02609
bin.037	1	K19302
bin.037	1	K03695
bin.037	1	K00951
bin.037	1	K01999
bin.037	1	K11209
bin.037	1	K03106
bin.037	1	K03316
bin.037	1	K14338
bin.037	1	K04084
bin.037	1	K09694
bin.037	1	K07402
bin.037	1	K06969
bin.037	1	K07007
bin.037	1	K01679
bin.037	1	K03723
bin.037	1	K04043
bin.037	1	K02258
bin.037	1	K02274
bin.037	1	K02337
bin.037	1	K02849
bin.037	1	K00029
bin.037	1	K01056
bin.037	1	K02404
bin.037	1	K09461
bin.037	1	K01556
bin.037	1	K00666
bin.037	1	K01999
bin.037	1	K01929
bin.037	1	K02300
bin.037	1	K02298
bin.037	1	K02299
bin.037	1	K00573
bin.037	1	K01999
bin.037	1	K01999
bin.037	1	K18243
bin.037	1	K18242
bin.037	1	K00450
bin.037	1	K09019
bin.037	1	K14201
bin.037	1	K12972
bin.037	1	K08482
bin.037	1	K15555
bin.037	1	K02492
bin.037	1	K02843
bin.037	1	K01469
bin.037	1	K08602
bin.037	1	K03733
bin.037	1	K01887
bin.037	1	K08301
bin.037	1	K13482
bin.037	1	K14161
bin.037	1	K01061
bin.037	1	K16267
bin.037	1	K04066
bin.037	1	K01246
bin.037	1	K15270
bin.037	1	K01011
bin.037	1	K00344
bin.037	1	K03549
bin.037	1	K03549
bin.037	1	K04487
bin.037	1	K13628
bin.037	1	K04488
bin.037	1	K04044
bin.037	1	K04082
bin.037	1	K03501
bin.037	1	K03496
bin.037	1	K03497
bin.037	1	K02111
bin.037	1	K02109
bin.037	1	K02113
bin.037	1	K02108
bin.037	1	K02110
bin.037	1	K02116
bin.037	1	K01760
bin.037	1	K01875
bin.037	1	K13688
bin.037	1	K03979
bin.037	1	K00931
bin.037	1	K00133
bin.037	1	K08086
bin.037	1	K00052
bin.037	1	K01998
bin.037	1	K01997
bin.037	1	K00003
bin.037	1	K00927
bin.037	1	K01710
bin.037	1	K02035
bin.037	1	K06204
bin.037	1	K10022
bin.037	1	K01011
bin.037	1	K01091
bin.037	1	K01990
bin.037	1	K07708
bin.037	1	K10938
bin.037	1	K01560
bin.037	1	K07552
bin.037	1	K01392
bin.037	1	K00798
bin.037	1	K00179
bin.037	1	K02668
bin.037	1	K00626
bin.037	1	K03821
bin.037	1	K00382
bin.037	1	K06889
bin.037	1	K00864
bin.037	1	K11960
bin.037	1	K03578
bin.037	1	K00020
bin.037	1	K07516
bin.037	1	K01424
bin.037	1	K05921
bin.037	1	K05921
bin.037	1	K01887
bin.037	1	K02402
bin.037	1	K02556
bin.037	1	K03695
bin.037	1	K03650
bin.037	1	K03217
bin.037	1	K09459
bin.037	1	K03430
bin.037	1	K07323
bin.037	1	K00759
bin.037	1	K02404
bin.037	1	K02400
bin.037	1	K06132
bin.037	1	K02879
bin.037	1	K09695
bin.037	1	K01627
bin.037	1	K01937
bin.037	1	K02438
bin.037	1	K01236
bin.037	1	K00003
bin.037	1	K18101
bin.037	1	K03455
bin.037	1	K11103
bin.037	1	K00481
bin.037	1	K11747
bin.037	1	K11746
bin.037	1	K03438
bin.037	1	K03586
bin.037	1	K08744
bin.037	1	K00991
bin.037	1	K01739
bin.037	1	K09931
bin.037	1	K16022
bin.037	1	K04098
bin.037	1	K06182
bin.037	1	K00990
bin.037	1	K00163
bin.037	1	K00759
bin.037	1	K00626
bin.037	1	K01996
bin.037	1	K01995
bin.037	1	K03770
bin.037	1	K00645
bin.037	1	K07290
bin.037	1	K01520
bin.037	1	K09889
bin.037	1	K03831
bin.037	1	K08223
bin.037	1	K18997
